Date,Close
2017-04-15,105.04198149392042
2017-04-16,106.98560267956971
2017-04-17,106.57198369880996
2017-04-18,105.82452888736921
2017-04-19,107.7474709138496
2017-04-20,109.22798570528401
2017-04-21,111.09554466571059
2017-04-22,112.00158932398597
2017-04-23,111.14036363893126
2017-04-24,113.0504285920303
2017-04-25,112.78242522107892
2017-04-26,113.58488161687532
2017-04-27,114.53213358464907
2017-04-28,114.37712349155824
2017-04-29,114.99120286190431
2017-04-30,115.91340953347084
2017-05-01,116.28983506462647
2017-05-02,115.19043427404227
2017-05-03,115.48867244824834
2017-05-04,116.81505834493537
2017-05-05,116.120490485204
2017-05-06,115.97085594487632
2017-05-07,115.5357023931547
2017-05-08,117.38496612163404
2017-05-09,118.05726087864647
2017-05-10,118.46472271488759
2017-05-11,117.69480664044227
2017-05-12,118.23405583173408
2017-05-13,117.5597231710767
2017-05-14,117.59155372935105
2017-05-15,116.95570765097217
2017-05-16,117.63214094591868
2017-05-17,118.20873176253362
2017-05-18,118.00043300695562
2017-05-19,118.39643971961726
2017-05-20,117.30337821088676
2017-05-21,115.81212061818115
2017-05-22,116.25151231944568
2017-05-23,116.41818581481822
2017-05-24,117.05321725171032
2017-05-25,119.43636202657427
2017-05-26,120.38084151356468
2017-05-27,119.46801928812052
2017-05-28,120.58503557621637
2017-05-29,119.26912816570486
2017-05-30,118.80754356089014
2017-05-31,118.73930195556551
2017-06-01,120.45264467721488
2017-06-02,119.70788985516644
2017-06-03,118.88145131650742
2017-06-04,118.782998792082
2017-06-05,118.11952050571989
2017-06-06,119.24615642782639
2017-06-07,118.16622491946296
2017-06-08,117.01875626705187
2017-06-09,116.58093622230743
2017-06-10,116.08290377161512
2017-06-11,118.0124358254321
2017-06-12,118.96185663235788
2017-06-13,119.04940787374306
2017-06-14,117.8239723549129
2017-06-15,118.66833533131445
2017-06-16,117.66811998392488
2017-06-17,116.12334888714727
2017-06-18,117.31137867949957
2017-06-19,117.62832129142443
2017-06-20,118.54918011520525
2017-06-21,118.86790776814827
2017-06-22,119.72473838005095
2017-06-23,119.0737127867508
2017-06-24,118.03946994496634
2017-06-25,118.72106446324797
2017-06-26,117.91765479907413
2017-06-27,117.22810502132393
2017-06-28,116.7725725178066
2017-06-29,116.79005167683164
2017-06-30,116.43605776557817
2017-07-01,115.06110647216015
2017-07-02,114.41748806932725
2017-07-03,112.19408491710283
2017-07-04,112.81931636813002
2017-07-05,111.21725871252326
2017-07-06,110.11287537309482
2017-07-07,110.1650404523558
2017-07-08,109.42547745596448
2017-07-09,110.96849205137121
2017-07-10,109.67563514164776
2017-07-11,109.94268601099695
2017-07-12,109.90340319276945
2017-07-13,108.73530969502825
2017-07-14,109.25858635556
2017-07-15,109.08704002433775
2017-07-16,109.85883057555142
2017-07-17,110.68233472951516
2017-07-18,112.84557067879585
2017-07-19,114.18209862823224
2017-07-20,113.81291679028979
2017-07-21,113.57353761271386
2017-07-22,114.67319720860098
2017-07-23,115.32846093932358
2017-07-24,115.96859246542117
2017-07-25,114.35163642111034
2017-07-26,114.3273102967114
2017-07-27,113.58927938750571
2017-07-28,113.86920398654895
2017-07-29,113.771053596906
2017-07-30,114.68123250499859
2017-07-31,114.99845072018988
2017-08-01,115.78477868229886
2017-08-02,115.31835958556292
2017-08-03,114.37391332964467
2017-08-04,113.96386363644211
2017-08-05,113.94684322258068
2017-08-06,114.32599495813577
2017-08-07,116.58530390882662
2017-08-08,116.54304675716597
2017-08-09,115.58710175667319
2017-08-10,115.2411199809738
2017-08-11,114.77752400632771
2017-08-12,115.25900548010118
2017-08-13,113.71820846565655
2017-08-14,113.78147045985688
2017-08-15,113.93797699782226
2017-08-16,114.17015803402253
2017-08-17,113.57284196505717
2017-08-18,113.33492023532116
2017-08-19,111.91085932633864
2017-08-20,111.41753944297645
2017-08-21,110.87467796695972
2017-08-22,111.29072801322116
2017-08-23,110.13454558139924
2017-08-24,110.91574368310923
2017-08-25,112.4102282276006
2017-08-26,110.34024320258706
2017-08-27,110.76650193336516
2017-08-28,111.44340996839541
2017-08-29,110.80597294284318
2017-08-30,110.40870112851438
2017-08-31,110.27582055092743
2017-09-01,109.9780296715257
2017-09-02,109.66901670247857
2017-09-03,107.9930128961486
2017-09-04,109.14534446093172
2017-09-05,110.22496305296855
2017-09-06,109.41159879376434
2017-09-07,107.94517446596183
2017-09-08,108.46623934241458
2017-09-09,107.89045137260152
2017-09-10,108.0324045359223
2017-09-11,107.7130761187772
2017-09-12,108.40461486984739
2017-09-13,109.09936401350339
2017-09-14,108.37376663503981
2017-09-15,106.99040267964476
2017-09-16,105.40746428230968
2017-09-17,106.01784366141688
2017-09-18,104.82898440363284
2017-09-19,104.32216804933417
2017-09-20,103.72585401088365
2017-09-21,103.67328671461411
2017-09-22,101.7370069087676
2017-09-23,101.92578550556142
2017-09-24,102.44967652939563
2017-09-25,102.5380986164403
2017-09-26,102.22721244474182
2017-09-27,102.32461261101061
2017-09-28,102.72365895665074
2017-09-29,99.95106620022409
2017-09-30,101.90697850847478
2017-10-01,102.29707183116271
2017-10-02,101.64466324877569
2017-10-03,101.25370987358808
2017-10-04,101.74745165093728
2017-10-05,101.6313477119029
2017-10-06,99.6006632441214
2017-10-07,101.66515610548073
2017-10-08,101.55461544824826
2017-10-09,102.57478815996406
2017-10-10,101.88273831217967
2017-10-11,103.41911536642547
2017-10-12,103.70545905531775
2017-10-13,104.3143028897932
2017-10-14,103.26904952364625
2017-10-15,104.48019481332895
2017-10-16,105.17001297786373
2017-10-17,106.47185920742874
2017-10-18,105.84377164778715
2017-10-19,105.36274452932636
2017-10-20,107.66666122701031
2017-10-21,106.60664540428876
2017-10-22,106.47069570361043
2017-10-23,107.60758706621313
2017-10-24,107.70531203392798
2017-10-25,108.28826571368128
2017-10-26,107.8888166844184
2017-10-27,108.25887257226593
2017-10-28,106.9523457205306
2017-10-29,108.6104764001488
2017-10-30,108.49231235502023
2017-10-31,107.81213415102337
2017-11-01,108.47851723305529
2017-11-02,108.01779744566673
2017-11-03,106.68353897426398
2017-11-04,105.33682146846643
2017-11-05,106.03059462115655
2017-11-06,105.8710211830103
2017-11-07,105.73731962334185
2017-11-08,106.81506342931812
2017-11-09,105.68823762056137
2017-11-10,104.95755986769655
2017-11-11,104.57268005851527
2017-11-12,104.66703164783235
2017-11-13,104.62486019654176
2017-11-14,104.33797300415186
2017-11-15,104.27634660205621
2017-11-16,104.16904132576504
2017-11-17,103.44943693721325
2017-11-18,102.63644394865916
2017-11-19,102.9109603063831
2017-11-20,102.02004522338758
2017-11-21,100.86268996419673
2017-11-22,100.55039771307104
2017-11-23,100.39273069690722
2017-11-24,102.64945419420543
2017-11-25,101.94475391834919
2017-11-26,102.88801464331868
2017-11-27,103.63520297752332
2017-11-28,102.44625802231958
2017-11-29,103.21951099972219
2017-11-30,102.03563035952887
2017-12-01,99.37645812153212
2017-12-02,99.9827776458915
2017-12-03,98.22688706245378
2017-12-04,98.6778215242597
2017-12-05,97.99381062652249
2017-12-06,99.65336142271235
2017-12-07,100.72187082202836
2017-12-08,100.26848501817697
2017-12-09,99.58064740714829
2017-12-10,98.36657000405417
2017-12-11,97.92564737176158
2017-12-12,97.64529187657708
2017-12-13,97.28059833218539
2017-12-14,97.43730218745775
2017-12-15,98.01582368518663
2017-12-16,98.36547814217981
2017-12-17,97.60133421827337
2017-12-18,96.16354274447178
2017-12-19,97.52807459257426
2017-12-20,96.83862540802431
2017-12-21,96.18633180808929
2017-12-22,95.66514249578819
2017-12-23,93.82207294563153
2017-12-24,93.34409894159106
2017-12-25,92.8644431275831
2017-12-26,93.48480142592662
2017-12-27,94.18325857503395
2017-12-28,94.18702946412022
2017-12-29,95.11887783823452
2017-12-30,95.45884282203579
2017-12-31,95.44316071043323
2018-01-01,95.60408887873146
2018-01-02,95.41343538515005
2018-01-03,95.0185858711166
2018-01-04,94.75085233422264
2018-01-05,93.62284100275264
2018-01-06,93.90328270806893
2018-01-07,92.91015909713934
2018-01-08,93.75179036121298
2018-01-09,93.50233178105204
2018-01-10,93.55182676270212
2018-01-11,94.04566353898308
2018-01-12,94.688978004046
2018-01-13,93.11835459541255
2018-01-14,92.91145091924858
2018-01-15,93.79162983132937
2018-01-16,92.09352401189712
2018-01-17,92.48080448729218
2018-01-18,90.22524025789
2018-01-19,89.20273341425438
2018-01-20,89.24136396609457
2018-01-21,87.58464886377261
2018-01-22,86.59913812608846
2018-01-23,85.12730311862488
2018-01-24,86.77543805083243
2018-01-25,86.93966580631977
2018-01-26,87.50695608417244
2018-01-27,87.28428098365728
2018-01-28,86.93084923490008
2018-01-29,85.31437504624905
2018-01-30,85.02253768350118
2018-01-31,84.26104547168957
2018-02-01,85.1189693959819
2018-02-02,86.26007126263949
2018-02-03,87.72664997821366
2018-02-04,88.5792019176749
2018-02-05,87.98054798075191
2018-02-06,86.8646509947915
2018-02-07,87.63131417643659
2018-02-08,87.98760699390888
2018-02-09,86.21906854323186
2018-02-10,86.57455033597562
2018-02-11,87.38907015846348
2018-02-12,87.44799574764511
2018-02-13,87.26294207663577
2018-02-14,86.45529358901942
2018-02-15,85.00875888945603
2018-02-16,85.80905683879605
2018-02-17,85.49994239402434
2018-02-18,85.26647573248066
2018-02-19,86.9991969193998
2018-02-20,87.68369802625898
2018-02-21,88.05452302754009
2018-02-22,88.19658483272732
2018-02-23,89.71657969349309
2018-02-24,91.43616900090929
2018-02-25,92.36567411238882
2018-02-26,92.94789870378673
2018-02-27,90.8532956325806
2018-02-28,90.9770175468141
2018-03-01,90.84691059262039
2018-03-02,90.94086382200597
2018-03-03,91.88390990932848
2018-03-04,89.14423274213893
2018-03-05,88.57492068866874
2018-03-06,88.8448250436095
2018-03-07,88.37797949755674
2018-03-08,86.96107338443048
2018-03-09,87.83003687132728
2018-03-10,88.1069087771734
2018-03-11,87.13580420672892
2018-03-12,87.45062141124474
2018-03-13,88.27220712329454
2018-03-14,88.2774997695939
2018-03-15,89.0780645730249
2018-03-16,89.15632474818656
2018-03-17,88.7610957655322
2018-03-18,87.60167524913228
2018-03-19,87.51574448216068
2018-03-20,87.71003742020645
2018-03-21,88.58587018179378
2018-03-22,88.47076271330656
2018-03-23,88.92817831952755
2018-03-24,87.96356630579382
2018-03-25,87.1809371499663
2018-03-26,87.0705478509394
2018-03-27,86.0159193869544
2018-03-28,86.83616722427908
2018-03-29,87.29929755359768
2018-03-30,87.57839331799013
2018-03-31,87.91729744320608
2018-04-01,89.93834100469087
2018-04-02,89.46947681672408
2018-04-03,87.26803553122352
2018-04-04,87.46733572811999
2018-04-05,87.41673218715832
2018-04-06,86.89921314464792
2018-04-07,85.92038328528915
2018-04-08,85.481193763487
2018-04-09,85.66253219270482
2018-04-10,85.15971549206228
2018-04-11,87.57216917160603
2018-04-12,86.61166478997288
2018-04-13,85.8185474272652
2018-04-14,83.52992738725068
2018-04-15,83.78141180227222
2018-04-16,81.76500517447246
2018-04-17,81.22555054109796
2018-04-18,80.9498800065374
2018-04-19,80.2401520406905
2018-04-20,81.97902471814501
2018-04-21,82.97341910946052
2018-04-22,84.29255598576209
2018-04-23,83.41013716721218
2018-04-24,84.53873123172674
2018-04-25,85.03473217807071
2018-04-26,85.80613812674756
2018-04-27,86.83557695553031
2018-04-28,85.92681370957126
2018-04-29,85.50249608859336
2018-04-30,86.36509209992181
2018-05-01,83.70947300694688
2018-05-02,85.22280108952009
2018-05-03,85.77593315372768
2018-05-04,85.73022919306743
2018-05-05,85.9507368488246
2018-05-06,84.92080156551563
2018-05-07,84.57085820092652
2018-05-08,85.6711425391469
2018-05-09,86.96916451147312
2018-05-10,89.6653885640367
2018-05-11,89.59146389775628
2018-05-12,88.93291093095128
2018-05-13,88.4186769650113
2018-05-14,87.40063508972393
2018-05-15,87.32278033378307
2018-05-16,87.70551276379535
2018-05-17,87.6712704832634
2018-05-18,88.76761732892919
2018-05-19,88.53340152758466
2018-05-20,88.18595087508609
2018-05-21,87.60468239822576
2018-05-22,85.97204787199126
2018-05-23,84.40428014768281
2018-05-24,83.22512221704514
2018-05-25,84.5265502887099
2018-05-26,85.42181056159983
2018-05-27,86.79677462799282
2018-05-28,85.46456297339832
2018-05-29,83.49593828361229
2018-05-30,82.83588196347822
2018-05-31,83.01170091677423
2018-06-01,83.51039119168406
2018-06-02,84.55836334765212
2018-06-03,84.84264301845933
2018-06-04,86.58531179911496
2018-06-05,86.36270611816664
2018-06-06,85.44962690012484
2018-06-07,83.7684086846304
2018-06-08,82.87943732653495
2018-06-09,83.12155528752008
2018-06-10,82.23283503016646
2018-06-11,83.16957749370171
2018-06-12,84.58190519973915
2018-06-13,82.21231829451256
2018-06-14,83.07637059501019
2018-06-15,80.83676653634846
2018-06-16,81.23826559143875
2018-06-17,82.46313615563241
2018-06-18,82.52799226197598
2018-06-19,81.24830308877173
2018-06-20,80.66287188449397
2018-06-21,80.40122643878307
2018-06-22,80.21898165499313
2018-06-23,80.01608481422646
2018-06-24,79.90620203491714
2018-06-25,80.11968208382731
2018-06-26,78.91110843009409
2018-06-27,78.66908860022387
2018-06-28,80.18734977057957
2018-06-29,79.80270434743706
2018-06-30,79.35886825428186
2018-07-01,80.4370655579961
2018-07-02,77.87788089165201
2018-07-03,79.0592594929403
2018-07-04,78.42735573493513
2018-07-05,78.59128430738771
2018-07-06,78.68760566330891
2018-07-07,79.63007378252931
2018-07-08,79.36247903629396
2018-07-09,78.6844532547295
2018-07-10,79.98229904538061
2018-07-11,77.61812522823942
2018-07-12,77.63845940994467
2018-07-13,76.29053398731556
2018-07-14,75.52896059905899
2018-07-15,77.54021728052213
2018-07-16,77.49562185406627
2018-07-17,77.69069155121765
2018-07-18,75.90912869551207
2018-07-19,75.18008403671737
2018-07-20,75.37664143744615
2018-07-21,75.73139913055937
2018-07-22,76.34828568495266
2018-07-23,76.35691358387024
2018-07-24,76.8839177923249
2018-07-25,77.33769970496057
2018-07-26,75.50795929395605
2018-07-27,75.54496501586618
2018-07-28,76.31286742359889
2018-07-29,76.90274724433341
2018-07-30,76.53888843436262
2018-07-31,75.73326192682325
2018-08-01,74.61495000250162
2018-08-02,74.4838959909602
2018-08-03,75.61697587051994
2018-08-04,73.66517176903832
2018-08-05,73.00528003930883
2018-08-06,71.86547758388205
2018-08-07,72.65043510512255
2018-08-08,72.09612547855126
2018-08-09,71.62548782039647
2018-08-10,71.40853825045981
2018-08-11,71.85393150135461
2018-08-12,71.46154250320498
2018-08-13,68.41539944840505
2018-08-14,68.95871133979257
2018-08-15,69.39775429746462
2018-08-16,69.1782132691334
2018-08-17,68.09417664846146
2018-08-18,68.44595675914282
2018-08-19,68.82519229267841
2018-08-20,68.35515940997753
2018-08-21,68.13842793940199
2018-08-22,67.20827143687768
2018-08-23,67.02968234479034
2018-08-24,65.47925299970686
2018-08-25,65.8965718207387
2018-08-26,64.9522033299144
2018-08-27,65.19030647774672
2018-08-28,63.78434356147882
2018-08-29,63.19428591560928
2018-08-30,63.08379651054335
2018-08-31,61.42309669867409
2018-09-01,61.53824457181418
2018-09-02,61.15909700893426
2018-09-03,59.41674081112503
2018-09-04,58.11349805701271
2018-09-05,58.71861814109488
2018-09-06,59.614174126646205
2018-09-07,59.48226548686624
2018-09-08,59.88702729890674
2018-09-09,60.11087086221965
2018-09-10,60.44049384434739
2018-09-11,61.72647785142768
2018-09-12,60.21947945321341
2018-09-13,60.895940185575036
2018-09-14,60.51393122999722
2018-09-15,60.289672295745575
2018-09-16,59.98742256529051
2018-09-17,59.61227544862923
2018-09-18,58.38607925684621
2018-09-19,58.56941845610381
2018-09-20,60.24036148889267
2018-09-21,60.18422846844391
2018-09-22,60.18284342570882
2018-09-23,59.495544388552155
2018-09-24,59.378069842134046
2018-09-25,59.844236268168075
2018-09-26,59.47399382746373
2018-09-27,59.02018978641173
2018-09-28,59.423454326574976
2018-09-29,58.505449556755934
2018-09-30,58.75794618383281
2018-10-01,59.57826798109423
2018-10-02,60.938216522773715
2018-10-03,60.84783451549677
2018-10-04,62.215431755303484
2018-10-05,63.249841641785004
2018-10-06,62.25362900141394
2018-10-07,61.03569048982079
2018-10-08,60.73072685196637
2018-10-09,61.75966234456122
2018-10-10,61.687375337001214
2018-10-11,61.086717779343424
2018-10-12,62.63896095939199
2018-10-13,62.92586544739533
2018-10-14,60.60527117160459
2018-10-15,60.92243179789728
2018-10-16,61.44247241246815
2018-10-17,61.66808106693925
2018-10-18,62.11779316717124
2018-10-19,62.05051755824826
2018-10-20,60.73212168860353
2018-10-21,60.361417685383074
2018-10-22,59.41580188982678
2018-10-23,58.4830609790324
2018-10-24,57.219992629930125
2018-10-25,57.67248172256977
2018-10-26,57.7703778679824
2018-10-27,57.32221250530169
2018-10-28,56.67287457757131
2018-10-29,56.649451472549856
2018-10-30,57.72864620066235
2018-10-31,55.72443048516343
2018-11-01,56.10130700601432
2018-11-02,55.55559503199654
2018-11-03,53.67100918701709
2018-11-04,51.725306103853136
2018-11-05,50.812522609717846
2018-11-06,51.03203216551089
2018-11-07,51.42509509949098
2018-11-08,50.4861135268132
2018-11-09,51.503134518226446
2018-11-10,52.92611801474255
2018-11-11,53.32220459969911
2018-11-12,52.730801931891
2018-11-13,53.85522111640137
2018-11-14,54.610616812064706
2018-11-15,55.478024223419624
2018-11-16,54.82156054844809
2018-11-17,51.98700604317339
2018-11-18,54.103797064657066
2018-11-19,52.492918661207135
2018-11-20,52.45715058934692
2018-11-21,54.83789594056667
2018-11-22,55.16847269684104
2018-11-23,56.117719170399276
2018-11-24,54.61532260101756
2018-11-25,52.83765564628386
2018-11-26,52.304952854304304
2018-11-27,53.39570258873881
2018-11-28,53.0494531410915
2018-11-29,52.25481682002
2018-11-30,52.452784109964966
2018-12-01,53.53471932844223
2018-12-02,52.08977912936886
2018-12-03,50.879236135245506
2018-12-04,50.09056688073614
2018-12-05,51.18520525544823
2018-12-06,51.42002678139696
2018-12-07,53.55218019196741
2018-12-08,54.48862591779852
2018-12-09,54.453530740928855
2018-12-10,55.71860857901762
2018-12-11,55.930105591749495
2018-12-12,55.22518423924205
2018-12-13,55.90515908348715
2018-12-14,55.208832429626064
2018-12-15,54.9184353288222
2018-12-16,56.246218024780184
2018-12-17,56.14493653856278
2018-12-18,55.341795151221156
2018-12-19,54.87745745978567
2018-12-20,55.89924804537434
2018-12-21,55.34670737195761
2018-12-22,54.959836525106965
2018-12-23,54.44954378547334
2018-12-24,54.633469279813646
2018-12-25,54.24797951943804
2018-12-26,52.6461434704655
2018-12-27,51.758962528620465
2018-12-28,50.826173487114026
2018-12-29,52.06949287156918
2018-12-30,52.882166913678226
2018-12-31,53.46942629307805
2019-01-01,52.96406797581364
2019-01-02,52.14827643381967
2019-01-03,51.64075883216231
2019-01-04,50.58887872961064
2019-01-05,53.08607912119765
2019-01-06,50.84075747282625
2019-01-07,51.40476600790006
2019-01-08,50.12021370990753
2019-01-09,50.015870218412836
2019-01-10,49.027868275919104
2019-01-11,47.850239313436475
2019-01-12,46.710043012501515
2019-01-13,48.465029166243575
2019-01-14,48.33204074393398
2019-01-15,47.56633854945589
2019-01-16,48.12212551353876
2019-01-17,48.13247482810506
2019-01-18,48.852508587446714
2019-01-19,47.02825193150888
2019-01-20,47.331855835970885
2019-01-21,48.10455067307327
2019-01-22,46.442952381958705
2019-01-23,46.89114766638202
2019-01-24,48.58732923921018
2019-01-25,48.57247153585548
2019-01-26,49.39387747288029
2019-01-27,50.0644479231912
2019-01-28,49.356942225680626
2019-01-29,49.39670896026712
2019-01-30,47.82971424940552
2019-01-31,47.37841121230299
2019-02-01,47.64409918726923
2019-02-02,48.36719968100702
2019-02-03,48.391811806254935
2019-02-04,49.1117955363981
2019-02-05,48.00888932344273
2019-02-06,47.90719204888786
2019-02-07,47.926471433400934
2019-02-08,49.77606268008057
2019-02-09,49.561896023880486
2019-02-10,49.062879385886305
2019-02-11,49.08423060972985
2019-02-12,48.16511716485991
2019-02-13,48.35787101392513
2019-02-14,47.99281579737887
2019-02-15,46.201488249337686
2019-02-16,46.14290169820382
2019-02-17,45.825358604273625
2019-02-18,44.19293530220564
2019-02-19,44.12580114759112
2019-02-20,45.6151571096656
2019-02-21,46.136460857941316
2019-02-22,46.748388050672474
2019-02-23,45.40689132508943
2019-02-24,45.883789694011654
2019-02-25,46.03223927539173
2019-02-26,46.561284513726164
2019-02-27,46.98391313543499
2019-02-28,45.62413240993118
2019-03-01,45.58273159837321
2019-03-02,44.82486073794804
2019-03-03,44.77477664366322
2019-03-04,43.87737571676139
2019-03-05,45.18984608390239
2019-03-06,44.330873695458045
2019-03-07,43.43193153899251
2019-03-08,43.50651794553606
2019-03-09,42.42941887613207
2019-03-10,42.0047555736992
2019-03-11,41.17479097616124
2019-03-12,42.58596304005085
2019-03-13,43.37176686688202
2019-03-14,43.31429734841662
2019-03-15,42.92308029624261
2019-03-16,43.86399791081772
2019-03-17,44.26920199114061
2019-03-18,44.76725439582347
2019-03-19,44.741062158479224
2019-03-20,43.05283213070779
2019-03-21,42.940366148148236
2019-03-22,42.407876228939166
2019-03-23,43.05293150239904
2019-03-24,44.06477393539323
2019-03-25,43.40682289063206
2019-03-26,43.87520812490911
2019-03-27,45.611087122594824
2019-03-28,44.94337440202427
2019-03-29,46.625296142097405
2019-03-30,45.77271029492676
2019-03-31,45.79567005053471
2019-04-01,45.78452443869287
2019-04-02,45.79602333856293
2019-04-03,44.95834529665499
2019-04-04,44.36716219289056
2019-04-05,43.69944190653116
2019-04-06,44.02640450193562
2019-04-07,44.35643961644593
2019-04-08,46.582383948184194
2019-04-09,47.95337295447531
2019-04-10,47.44352971233683
2019-04-11,47.76839932813302
2019-04-12,48.76551730892478
2019-04-13,48.796119133263296
2019-04-14,48.72647755481636
2019-04-15,48.77805249758625
2019-04-16,49.64532912639468
2019-04-17,48.79700860358945
2019-04-18,48.47133913476927
2019-04-19,48.941772279615755
2019-04-20,49.25321935116991
2019-04-21,49.4928021110263
2019-04-22,49.1230009447225
2019-04-23,50.09553673386504
2019-04-24,52.22940498106958
2019-04-25,52.635820474745785
2019-04-26,52.44264377319595
2019-04-27,53.19838406209049
2019-04-28,52.6592514253375
2019-04-29,51.9095610806346
2019-04-30,51.94236982824832
2019-05-01,49.35957319527837
2019-05-02,48.205622831626364
2019-05-03,47.85766097570552
2019-05-04,46.50427211755781
2019-05-05,45.471629015665684
2019-05-06,45.03488067820768
2019-05-07,43.39191538467707
2019-05-08,42.98584358841724
2019-05-09,42.45057342388439
2019-05-10,42.47597863226941
2019-05-11,43.63016266276343
2019-05-12,43.802667079256295
2019-05-13,43.82372910059836
2019-05-14,43.923183557629066
2019-05-15,44.1505763327502
2019-05-16,43.13383768414043
2019-05-17,43.019062359369634
2019-05-18,43.327813601206245
2019-05-19,41.95705361866318
2019-05-20,42.822706541479036
2019-05-21,43.904082575937224
2019-05-22,43.27270658748783
2019-05-23,43.03136879603473
2019-05-24,42.153178453224655
2019-05-25,42.85255893681247
2019-05-26,41.79133664936656
2019-05-27,41.568859639123644
2019-05-28,40.70993973131597
2019-05-29,40.76089400832726
2019-05-30,38.966664736837544
2019-05-31,40.29312637920324
2019-06-01,39.32851995499697
2019-06-02,39.38841463811325
2019-06-03,39.17589159334294
2019-06-04,38.41377708142044
2019-06-05,37.52599694478451
2019-06-06,38.462395488336966
2019-06-07,37.936754895235026
2019-06-08,38.20792507987234
2019-06-09,37.40642819447797
2019-06-10,36.759246762630205
2019-06-11,37.23149391271805
2019-06-12,38.161902408829164
2019-06-13,37.986586006502144
2019-06-14,36.56466613486171
2019-06-15,38.562622214611714
2019-06-16,37.70607290637751
2019-06-17,36.16448550670572
2019-06-18,38.75891009447387
2019-06-19,38.35487780062293
2019-06-20,36.89314511236152
2019-06-21,36.20970534557284
2019-06-22,36.57725024159511
2019-06-23,36.767561799189046
2019-06-24,35.91583260193546
2019-06-25,37.73855620206342
2019-06-26,37.21697652407005
2019-06-27,36.0322899336585
2019-06-28,36.99298333211916
2019-06-29,38.322046178658844
2019-06-30,37.504553081042616
2019-07-01,36.10320578800331
2019-07-02,37.13364405541891
2019-07-03,35.08632044236096
2019-07-04,33.859698782964344
2019-07-05,34.82714493301458
2019-07-06,34.771792384992196
2019-07-07,34.507855036399505
2019-07-08,34.86067164289388
2019-07-09,34.70789721934847
2019-07-10,33.40921049718537
2019-07-11,34.68528584319155
2019-07-12,36.010299896078365
2019-07-13,36.21563245985632
2019-07-14,36.260766475288335
2019-07-15,38.60039128130839
2019-07-16,38.32395843629255
2019-07-17,38.06438145445851
2019-07-18,38.42886270369902
2019-07-19,39.90018465984136
2019-07-20,41.492955414258844
2019-07-21,41.234382782582074
2019-07-22,41.54271402854142
